Time (s),Volume (m^3),Ar,He,Ne,N2,C12H26(1),C6H13(16),C10H21(6),C2H5(7),C9H19(4),C3H7(5),C8H17(10),C4H9(11),C7H15(13),C5H11(14),CH3(19),C2H4(25),H(9),C6H13(35),C3H6(75),C10H21(55),C7H14(95),C7H14(139),C7H14(156),C7H14(155),C7H14(170),C7H14(184),C7H14(223),C7H14(224),C7H14(222),C7H14(240),C7H14(289),C7H14(288),C7H14(315),C7H14(268),C7H14(206),C7H14(347),C7H14(346),C7H14(314),C7H14(332),C7H14(313),C7H14(397),C7H14(239),C7H14(345),C4H7(159),C4H7(143),C4H7(453),C4H6(450),C4H6(445),C4H6(463),C3H7(77),C3H6(124),C4H6(447),C3H5(121)
2.47113915502852e-08,33.41293415283025,0.98,0.0,0.0,0.0,0.01908457953802553,6.185658453339401e-06,4.127308469125021e-06,5.4078684313202735e-05,7.805739831566145e-06,9.628948320589478e-06,1.2429702458616375e-05,1.00482862097994e-05,7.218873978722014e-06,1.851408069619198e-05,0.0009576483152358513,0.002958303484974356,0.0007304423539415103,8.81422941186475e-06,0.0005157092648193828,7.144450459784416e-06,1.5797552913477042e-05,1.8981987326789228e-05,2.0718580084765383e-05,1.2209345394282332e-05,6.0438890504865075e-06,1.8663403488629766e-05,2.0841239524019097e-05,1.5372972182539002e-05,9.55008671909729e-06,1.2430193848847413e-05,7.519013096853924e-06,6.863857499710989e-06,6.378746688861547e-06,2.401394105268231e-05,2.200261761454213e-05,5.520660642220091e-06,6.387845763264495e-06,3.677447861056388e-06,3.591691014940152e-06,1.5504158805763698e-05,1.12173277834477e-05,1.3468799590932594e-06,5.83372406399201e-07,8.693438906419716e-07,5.3206024128268146e-08,3.0026154046924327e-10,1.2649425506805475e-06,8.576140237473138e-08,3.660807083448493e-09,1.0713860179093735e-06,6.394106125645869e-09,1.3985047572256852e-11,6.854861824904952e-07
2.5220587954664394e-08,33.41624498936063,0.98,0.0,0.0,0.0,0.01906616394528946,6.1796896672573474e-06,4.123325855330877e-06,5.4029308276087214e-05,7.798207712801068e-06,9.620061348069378e-06,1.2417708590748873e-05,1.0039051888620298e-05,7.2119082743396734e-06,1.8496215819606666e-05,0.00097823616401864,0.003022485804339564,0.0007470108292009431,8.805724229317259e-06,0.0005267798571820987,7.137556492062161e-06,1.6008390309585596e-05,1.9273215254682737e-05,2.105370968145462e-05,1.242176504006326e-05,6.150234702289749e-06,1.906563983057591e-05,2.1302984285601836e-05,1.5710252091917776e-05,9.763049281716245e-06,1.2725399759444136e-05,7.699180668309854e-06,7.033244522859245e-06,6.537238380467408e-06,2.4562811374957886e-05,2.2463358563625875e-05,5.642733680581583e-06,6.533640744573413e-06,3.766538272440329e-06,3.681766318494608e-06,1.5909409969402776e-05,1.1513398906562145e-05,1.3785083021017855e-06,5.967827436720135e-07,8.929087548959006e-07,5.465167639899467e-08,3.0841994750215975e-10,1.330226871352249e-06,9.020621779855581e-08,3.850084752959978e-09,1.071076544871867e-06,6.531701952287418e-09,1.4708032797451345e-11,7.082538825230904e-07
2.5729784359043588e-08,33.419552863981586,0.98,0.0,0.0,0.0,0.01904776612260975,6.173726627987668e-06,4.119347079382471e-06,5.397982722256953e-05,7.790682862081145e-06,9.611182797458473e-06,1.240572625753308e-05,1.00298262490084e-05,7.204949293407082e-06,1.8478368166797665e-05,0.0009988050109765337,0.0030866078340024026,0.00076356685142902,8.797227230926835e-06,0.000537840863106382,7.130669163554158e-06,1.621892623424602e-05,1.9564028826412538e-05,2.1388363207725153e-05,1.263388548062438e-05,6.256429615216828e-06,1.946732144397698e-05,2.1764094649499796e-05,1.6047067736768388e-05,9.975717940433402e-06,1.3020206300027472e-05,7.87910479865582e-06,7.202404733647552e-06,6.695517842626182e-06,2.5110920568743683e-05,2.292345152753411e-05,5.7646365218617235e-06,6.679233849454368e-06,3.855508124754326e-06,3.771721242122112e-06,1.6314130725870836e-05,1.1809083936487013e-05,1.410093915144127e-06,6.101744778812152e-07,9.164872176247423e-07,5.6098182893782624e-08,3.1658317405471246e-10,1.3972579505110701e-06,9.477050559373772e-08,4.044436702259219e-09,1.0707674667571317e-06,6.6691786289613625e-09,1.5450397755041838e-11,7.313293724471145e-07
2.6238980763422783e-08,33.422857778582085,0.98,0.0,0.0,0.0,0.019029386052839267,6.167769333879311e-06,4.115372139165092e-06,5.3930271089211165e-05,7.783165272410862e-06,9.602312668187028e-06,1.2393755459697e-05,1.0020609293864911e-05,7.197997029448875e-06,1.8460537727039934e-05,0.0010193548741123245,0.0031506696016443164,0.0007801104049268957,8.788738415787296e-06,0.0005488922913491913,7.12378847188334e-06,1.642916266084168e-05,1.9854430589009045e-05,2.172254353572375e-05,1.2845708142836657e-05,6.362474676233286e-06,1.986844921151806e-05,2.2224571239531845e-05,1.6383419718253536e-05,1.0188093220071592e-05,1.3314612819949974e-05,8.058785041930203e-06,7.371337358672899e-06,6.8535843554713374e-06,2.565827067243449e-05,2.3382899712732062e-05,5.886369770906322e-06,6.824625565326336e-06,3.944357231981108e-06,3.861555336807205e-06,1.671831710645431e-05,1.2104379728852015e-05,1.4416367171330894e-06,6.23547660231738e-07,9.400759452915447e-07,5.7545337649359785e-08,3.247500598578419e-10,1.4660366666109022e-06,9.945432886343066e-08,4.24386553742325e-09,1.0704587802671558e-06,6.80653626450273e-09,1.6212152386484916e-11,7.547122193052966e-07
2.6748177167801977e-08,33.42615973522609,0.98,0.0,0.0,0.0,0.019011023718847414,6.161817782123609e-06,4.111401032090983e-06,5.388066427755846e-05,7.775654936795785e-06,9.593450957670128e-06,1.2381796194436704e-05,1.0011401023320475e-05,7.191051475990417e-06,1.844272448775546e-05,0.0010398857714249128,0.0032146711404607673,0.0007966414792662396,8.780257780912719e-06,0.0005599341506619918,7.116914413469882e-06,1.663910126803275e-05,2.01444227140918e-05,2.2056253116121508e-05,1.3057234256203755e-05,6.468370643114578e-06,2.0269023965021586e-05,2.268441469010979e-05,1.67193086195035e-05,1.0400175608690768e-05,1.3608618860962309e-05,8.238221078241156e-06,7.540041805681309e-06,7.0114373680248565e-06,2.620486350977814e-05,2.3841705880728283e-05,6.0079339580107356e-06,6.969816332116854e-06,4.0330854644678334e-06,3.951268256581256e-06,1.7121965949831987e-05,1.239928377239647e-05,1.4731366495872706e-06,6.369023364413583e-07,9.63671847565613e-07,5.8992949731078476e-08,3.329195280034477e-10,1.5365636598932522e-06,1.0425773419643257e-07,4.448373168555725e-09,1.070150482438003e-06,6.943774967680685e-09,1.699330397602665e-11,7.78401992624888e-07
2.7257373572181172e-08,33.429458736116814,0.98,0.0,0.0,0.0,0.018992679103520108,6.155871969068321e-06,4.107433755226622e-06,5.3831026671046644e-05,7.768151848242103e-06,9.584597661809352e-06,1.2369848456372086e-05,1.0002201435408533e-05,7.184112626557357e-06,1.8424928434975244e-05,0.0010603977209061204,0.003278612488136067,0.0008131600682899116,8.771785321801337e-06,0.0005709664497896582,7.1100469838540815e-06,1.684874349198608e-05,2.043400706435312e-05,2.2389494052711202e-05,1.3268464887786255e-05,6.5741181672470505e-06,2.0669046494307412e-05,2.314362564421423e-05,1.705473500869215e-05,1.0611965563923828e-05,1.3902224123178326e-05,8.417412691468206e-06,7.708517631562943e-06,7.169076468342291e-06,2.6750700726985215e-05,2.4299872426003756e-05,6.12932955190687e-06,7.114806550448216e-06,4.121692738920737e-06,4.040859740307838e-06,1.75250747597228e-05,1.2693794077361963e-05,1.5045936726385075e-06,6.502385476888563e-07,9.872720597660626e-07,6.04408421501998e-08,3.4109057648107013e-10,1.608839349760732e-06,1.0918075287146087e-07,4.657960860543263e-09,1.0698425706013675e-06,7.080894847184171e-09,1.7793857344489374e-11,8.023982640495784e-07
2.7766569976560367e-08,33.43275478357044,0.98,0.0,0.0,0.0,0.01897435218975979,6.149931890464594e-06,4.103470305395026e-06,5.378137446606229e-05,7.76065599975905e-06,9.575752775405428e-06,1.2357912238299828e-05,9.993010526598553e-06,7.177180474677984e-06,1.8407149553775022e-05,0.0010808907405380687,0.0033424936860055945,0.0008296661692973576,8.76332103287859e-06,0.0005819891974696324,7.103186177955835e-06,1.705809056938277e-05,2.0723185248306988e-05,2.2722268163844222e-05,1.3479400970962558e-05,6.6797178124173725e-06,2.106851755449326e-05,2.360220475172658e-05,1.738969944157134e-05,1.0823463518213725e-05,1.4195428437018998e-05,8.596359750880871e-06,7.876764515969172e-06,7.326501358905003e-06,2.7295783823424496e-05,2.4757401440330963e-05,6.250556970491968e-06,7.259596588412275e-06,4.2101790101638295e-06,4.130329596669532e-06,1.792764158750831e-05,1.298790908346409e-05,1.536007761739802e-06,6.635563313984123e-07,1.010873926573931e-06,6.18888508479972e-08,3.492622817718315e-10,1.6828639508967632e-06,1.1422340197451702e-07,4.8726292801488235e-09,1.0695350423527703e-06,7.217896011610804e-09,1.8613815029075017e-11,8.267006070362018e-07
2.827576638093956e-08,33.43604787999422,0.98,0.0,0.0,0.0,0.018956042960485413,6.143997541666467e-06,4.0995106792595484e-06,5.3731720853277634e-05,7.753167384361817e-06,9.566916292501912e-06,1.2345987531802481e-05,9.983828292228024e-06,7.170255013886068e-06,1.8389387828670017e-05,0.0011013648482910033,0.003406314778368919,0.0008461597823786455,8.75486490785491e-06,0.0005930024024312449,7.096331990287179e-06,1.7267143572941793e-05,2.1011958665513028e-05,2.3054577033182073e-05,1.3690043329186458e-05,6.785170070339489e-06,2.1467437872026882e-05,2.4060152668050324e-05,1.772420246356475e-05,1.1034669883149065e-05,1.4488231740023088e-05,8.775062195945857e-06,8.044782239506245e-06,7.483711836282494e-06,2.7840114177045552e-05,2.5214294765975235e-05,6.3716165897078435e-06,7.404186787183212e-06,4.298544264330423e-06,4.219677691760002e-06,1.8329664935201647e-05,1.3281627583815696e-05,1.5673789049438903e-06,6.76855721889318e-07,1.0344749869187505e-06,6.333682376804098e-08,3.5743378731893926e-10,1.7586374882240377e-06,1.193856854357572e-07,5.092378539712557e-09,1.0692278955256504e-06,7.354778569457988e-09,1.9453177450213783e-11,8.513085966040923e-07
2.8784962785318756e-08,33.43933802786871,0.98,0.0,0.0,0.0,0.018937751398632394,6.138068917769329e-06,4.0955548733812964e-06,5.36820765745082e-05,7.745685995072612e-06,9.558088206624341e-06,1.2334074327670654e-05,9.97465472681595e-06,7.163336237721884e-06,1.8371643243864685e-05,0.0011218200621217521,0.003470075811929005,0.0008626409098720562,8.746416939974085e-06,0.0006040060733953181,7.089484415097932e-06,1.74759034406487e-05,2.130032854379581e-05,2.3386422051473745e-05,1.3900392695543078e-05,6.890475373448423e-06,2.186580814966373e-05,2.451747005298461e-05,1.805824461150028e-05,1.1245585053058418e-05,1.478063405773318e-05,8.9535200238044e-06,8.212570665757835e-06,7.6407077743688e-06,2.8383693065460334e-05,2.5670554039644007e-05,6.492508750887493e-06,7.548577465675332e-06,4.3867885132574966e-06,4.308903938856635e-06,1.8731143675410488e-05,1.3574948662171909e-05,1.5987071006589319e-06,6.901367509148769e-07,1.058072959955834e-06,6.478461999485502e-08,3.656042934440807e-10,1.8361598107845096e-06,1.2466759499160514e-07,5.317208237701882e-09,1.0689211281638694e-06,7.491542629117654e-09,2.0311943066383053e-11,8.76221809128636e-07
2.929415918969795e-08,33.44262522973261,0.98,0.0,0.0,0.0,0.018919477487152614,6.1321460136906665e-06,4.091602884251399e-06,5.3632450375614065e-05,7.738211824920083e-06,9.549268510919116e-06,1.2322172616148471e-05,9.965489824266448e-06,7.15642413973166e-06,1.8353915783354005e-05,0.0011422563999727922,0.0035337768353369166,0.0008791095559247816,8.737977122158325e-06,0.0006150002190740481,7.082643446457571e-06,1.7684370999686537e-05,2.1588295969729686e-05,2.371780445078452e-05,1.411044972877061e-05,6.995634105397401e-06,2.2263629070560742e-05,2.4974157569812495e-05,1.8391826415040513e-05,1.1456209407985982e-05,1.5072635488005508e-05,9.131733278992857e-06,8.380129726523273e-06,7.797489110621218e-06,2.8926521683401692e-05,2.6126180728681752e-05,6.613233766819311e-06,7.69276892440439e-06,4.4749117898916026e-06,4.398008290024953e-06,1.9132076985564366e-05,1.3867871641356526e-05,1.6299923558048066e-06,7.033994481088399e-07,1.0816657320572342e-06,6.623210893725465e-08,3.73773065576356e-10,1.915430604617e-06,1.300691110773825e-07,5.547117496333087e-09,1.0686147384911081e-06,7.628188298874643e-09,2.119010851774795e-11,9.014398221719856e-07
3.031255199845634e-08,33.44919080581226,0.98,0.0,0.0,0.0,0.018882982547202578,6.120317343995828e-06,4.083710341939522e-06,5.353327919145808e-05,7.723285114169889e-06,9.531654261131287e-06,1.2298403629864629e-05,9.947185980980504e-06,7.142619952485837e-06,1.8318512170324547e-05,0.0011830725194308994,0.003660999054062976,0.0009120094274444368,8.721121907210736e-06,0.0006369599693813955,7.068981304423318e-06,1.8100432051835358e-05,2.2163027238858312e-05,2.4379185678102086e-05,1.452968912963523e-05,7.2055131928319035e-06,2.305762549486375e-05,2.5885645665720586e-05,1.905761107810121e-05,1.1876587134893626e-05,1.5655436369967106e-05,9.487426441103462e-06,8.714559754691557e-06,8.110407984524215e-06,3.0009932550145683e-05,2.7035541535725714e-05,6.854183498288726e-06,7.980555309857107e-06,4.650795643369775e-06,4.575851269719688e-06,1.9932305258893617e-05,1.445252156093969e-05,1.692434106482259e-06,7.298699569279445e-07,1.1288279856545143e-06,6.912568997987256e-08,3.9010273020927203e-10,2.079215603912079e-06,1.41230832834762e-07,6.022169003761305e-09,1.0680030858438482e-06,7.901124901287498e-09,2.3004617161165435e-11,9.527885652508633e-07
3.1229105526338887e-08,33.455089775206304,0.98,0.0,0.0,0.0,0.01885019729483398,6.1096910499167516e-06,4.0766200710975e-06,5.3444145468085736e-05,7.709875694131171e-06,9.515830056932947e-06,1.2277050742422785e-05,9.930742079562526e-06,7.13021895869108e-06,1.82867073204042e-05,0.0012197426507784006,0.0037752943324638076,0.0009415766927194206,8.705980012083662e-06,0.000656691255406836,7.056707909305987e-06,1.8473893954898074e-05,2.2678917795218218e-05,2.4972856627147435e-05,1.4906010314040492e-05,7.393906221531261e-06,2.3770350035591035e-05,2.670383750494826e-05,1.9655248101281775e-05,1.2253936100050127e-05,1.6178588182199723e-05,9.806714997844982e-06,9.014762677917219e-06,8.39130134825807e-06,3.0982447151977056e-05,2.7851815020907268e-05,7.07046933203354e-06,8.238884464663792e-06,4.808678029468894e-06,4.7354931619422054e-06,2.0650641608190463e-05,1.4977341745984407e-05,1.7484850209758363e-06,7.536309856083246e-07,1.171238038557848e-06,7.172773825993735e-08,4.0478715522883445e-10,2.2325957917650547e-06,1.5168503708167362e-07,6.467070080613373e-09,1.0674538750995044e-06,8.146364034117752e-09,2.4703955945782116e-11,1.0000406337902666e-06
3.2145659054221434e-08,33.46097924053943,0.98,0.0,0.0,0.0,0.018817468965293387,6.099083205019585e-06,4.069542110402666e-06,5.335514766076323e-05,7.696489555963305e-06,9.500032920661916e-06,1.2255734926931143e-05,9.914326134849341e-06,7.1178395020752955e-06,1.8254957699400183e-05,0.0012563519022831542,0.0038893959909469776,0.0009711036340055673,8.690864405844097e-06,0.0006763918146074672,7.044455823119291e-06,1.884641832209073e-05,2.319351707090316e-05,2.5565043095097362e-05,1.528139235398816e-05,7.581828863099092e-06,2.4481304688478164e-05,2.751999898008737e-05,2.025140162327537e-05,1.2630348301138978e-05,1.670044479990908e-05,1.0125213247046268e-05,9.314223435555439e-06,8.671500329333948e-06,3.195254695508373e-05,2.866605666284157e-05,7.286217620173113e-06,8.496572264657163e-06,4.966169607451488e-06,4.894740525431857e-06,2.136720709456724e-05,1.550086871404584e-05,1.8043971699011713e-06,7.773330160161231e-07,1.2136048249432373e-06,7.432715886130814e-08,4.194567512278499e-10,2.391629868839874e-06,1.6252602715128747e-07,6.928396948570479e-09,1.0669058660819422e-06,8.39122126283233e-09,2.6466027945344876e-11,1.0482737281383903e-06
3.306221258210398e-08,33.4668592177899,0.98,0.0,0.0,0.0,0.01878479745974954,6.088493777554505e-06,4.0624764385935574e-06,5.326630014096232e-05,7.683126659244629e-06,9.48426280685674e-06,1.2234456119881517e-05,9.897938101769578e-06,7.105481545217716e-06,1.822326321164714e-05,0.0012929003780090746,0.00400330434800363,0.001000590306842246,8.675775043355682e-06,0.0006960616974843495,7.032225009149598e-06,1.921800788441756e-05,2.3706828733515866e-05,2.6155749267938786e-05,1.565583768460206e-05,7.769282432138184e-06,2.5190493057498114e-05,2.8334134012975372e-05,2.084607458905931e-05,1.3005825678530095e-05,1.722100815070998e-05,1.0442922338117394e-05,9.612942912794707e-06,8.951005758242878e-06,3.292023734225808e-05,2.947827180624926e-05,7.501429643618994e-06,8.753620109800615e-06,5.123270965113984e-06,5.0535938101692825e-06,2.2082002664841797e-05,1.602310302151068e-05,1.8601707534734051e-06,8.009761804520077e-07,1.255920661607657e-06,7.692347706490325e-08,4.341088419653475e-10,2.5563114989495383e-06,1.7375337657689847e-07,7.406131325166902e-09,1.0663590520735457e-06,8.635697215113316e-09,2.829076330853636e-11,1.0974854139831916e-06
3.397876610998653e-08,33.47272972260939,0.98,0.0,0.0,0.0,0.01875218267954275,6.077922735660636e-06,4.055423034379964e-06,5.317761261261737e-05,7.66978696362373e-06,9.468519669570615e-06,1.221321425737134e-05,9.881577934269107e-06,7.093145050762698e-06,1.81916237614876e-05,0.0013293881818448035,0.004117019726228368,0.0010300367702758498,8.660711879261755e-06,0.0007157009544511489,7.020015430580453e-06,1.958866509506062e-05,2.421885609612707e-05,2.6744978933162878e-05,1.6029348553664865e-05,7.956268120534514e-06,2.5897918693011828e-05,2.914624652858159e-05,2.1439269921724148e-05,1.338037013422389e-05,1.7740280338889377e-05,1.0759843536417464e-05,9.910922162804356e-06,9.229818621948392e-06,3.38855234815956e-05,3.028846536713544e-05,7.716106610344417e-06,9.010029352065107e-06,5.279982741699006e-06,5.212053561696323e-06,2.2795030021167746e-05,1.6544045817455373e-05,1.915805992755084e-06,8.245606057315823e-07,1.298178862226603e-06,7.951627974626202e-08,4.487410904874504e-10,2.7266333856825287e-06,1.8536659230817089e-07,7.900252122228043e-09,1.0658134268766753e-06,8.879792517556001e-09,3.0178081471963663e-11,1.1476732631860967e-06
3.4895319637869075e-08,33.47859077101823,0.98,0.0,0.0,0.0,0.018719624526184638,6.067370047467456e-06,4.048381876482485e-06,5.3089091609048e-05,7.656470428818068e-06,9.452803462607896e-06,1.2192009275411364e-05,9.865245585723246e-06,7.08082998141839e-06,1.8160039253360096e-05,0.0013658154175020987,0.00423054245081848,0.0010594430854971415,8.645674868167688e-06,0.00073530963583492,7.007827050592985e-06,1.9958392213774236e-05,2.4729602224851675e-05,2.7332735600624872e-05,1.640192707818026e-05,8.142787034629779e-06,2.6603585106312436e-05,2.995634045184351e-05,2.2030990527585576e-05,1.3753983542571014e-05,1.8258263589785104e-05,1.1075978186814897e-05,1.0208162354381886e-05,9.507940015109133e-06,3.484841038947475e-05,3.109664196194426e-05,7.930249677122588e-06,9.265801309389438e-06,5.436305611666736e-06,5.370120391358186e-06,2.3506291387415503e-05,1.7063698660441427e-05,1.971303123110742e-06,8.48086414796956e-07,1.3403736110608716e-06,8.21052075569546e-08,4.633514709097022e-10,2.9025873974352846e-06,1.9736512337792746e-07,8.410735811149493e-09,1.065268984669468e-06,9.123507795678636e-09,3.2127892554791964e-11,1.1988348531792563e-06
3.581187316575162e-08,33.48444237888046,0.98,0.0,0.0,0.0,0.018687122901357815,6.056835681144066e-06,4.041352943652171e-06,5.3000741535262286e-05,7.643177014614427e-06,9.437114139664884e-06,1.2170841110075551e-05,9.848941009190184e-06,7.068536299957177e-06,1.81285095918496e-05,0.0014021821885149412,0.004343872848529627,0.0010888093149162606,8.630663964729496e-06,0.0007548877918768262,6.995659832415787e-06,2.032719136652856e-05,2.5239070014883665e-05,2.7919022587977097e-05,1.6773575284354185e-05,8.328840221511811e-06,2.730749577991831e-05,3.076441970543849e-05,2.2621239299806014e-05,1.4126667757877798e-05,1.8774960210441568e-05,1.1391327687911307e-05,1.0504664734917751e-05,9.785371105576403e-06,3.580890297525052e-05,3.190280599903165e-05,8.143859964935549e-06,9.520937275591385e-06,5.592240273222965e-06,5.5277949552544464e-06,2.42157893438597e-05,1.7582063388874152e-05,2.0266623895756866e-06,8.715537278605293e-07,1.3824998527290855e-06,8.46899481189873e-08,4.779382255547599e-10,3.084164676536537e-06,2.0974836846624676e-07,8.937556741700917e-09,1.0647257199000188e-06,9.36684367393146e-09,3.4140098575935574e-11,1.250967766537846e-06
3.672842669363417e-08,33.49028456214912,0.98,0.0,0.0,0.0,0.018654677706915587,6.046319604908045e-06,4.034336214674508e-06,5.2912565352826895e-05,7.629906680869797e-06,9.421451654395697e-06,1.214970969752839e-05,9.832664157540644e-06,7.056263969216578e-06,1.809703468170733e-05,0.0014384885982391942,0.004457011246990387,0.001118135521580493,8.615679123669694e-06,0.0007744354727328126,6.98351373933504e-06,2.0695064585709933e-05,2.5747262241753746e-05,2.850384307827244e-05,1.714429513455091e-05,8.514428686756678e-06,2.800965417452677e-05,3.157048820829039e-05,2.3210019120845843e-05,1.4498424619565436e-05,1.9290372563051654e-05,1.1705893474642083e-05,1.080043060539254e-05,1.0062113111105171e-05,3.676700607158434e-05,3.27069617405383e-05,8.356938569411257e-06,9.775438527098185e-06,5.747787440583821e-06,5.685077940031137e-06,2.4923526715523317e-05,1.809914203343729e-05,2.0818840437284934e-06,8.949626631813439e-07,1.4245531958613461e-06,8.727023008822764e-08,4.924998156365282e-10,3.2713557346262892e-06,2.2251568251178307e-07,9.480687420673274e-09,1.0641836272109173e-06,9.60980077570518e-09,3.621459451792695e-11,1.3040695906898733e-06
3.7644980221516716e-08,33.49611733672706,0.98,0.0,0.0,0.0,0.01862228884488168,6.0358217870185215e-06,4.02733166836674e-06,5.2824564999066495e-05,7.616659387511409e-06,9.405815960437105e-06,1.2128614974004019e-05,9.816414983519186e-06,7.044012952099249e-06,1.806561442784637e-05,0.0014747347498526046,0.004569957974283317,0.001147421768844242,8.600720299764831e-06,0.0007939527284741558,6.971388734687815e-06,2.1062013835630557e-05,2.625418159386089e-05,2.908720015652882e-05,1.7514088544403467e-05,8.699553405698687e-06,2.8710063733437423e-05,3.237454987462931e-05,2.379733286402636e-05,1.4869255955462206e-05,1.9804503048085855e-05,1.2019677007223566e-05,1.109546130449169e-05,1.0338167284559745e-05,3.772272445379852e-05,3.3509113341765675e-05,8.569486567473399e-06,1.0029306327243893e-05,5.902947839066276e-06,5.841970053855137e-06,2.5629506501209496e-05,1.861493676143502e-05,2.136968341703549e-06,9.183133375605695e-07,1.466529829435848e-06,8.984581796477957e-08,5.070349130051255e-10,3.4641505354749924e-06,2.3566638245249357e-07,1.0040098753833046e-08,1.0636427013889152e-06,9.852379723337978e-09,3.835126925069721e-11,1.3581379177300147e-06
3.856153374939926e-08,33.50194071850441,0.98,0.0,0.0,0.0,0.018589956217449938,6.025342195777535e-06,4.0203392835781395e-06,5.273674167742491e-05,7.603435094536058e-06,9.39020701143217e-06,1.2107556875810243e-05,9.80019343979813e-06,7.031783211572362e-06,1.8034248735336534e-05,0.0015109207463548555,0.004682713358654959,0.0011766681201565057,8.585787447848033e-06,0.000813439609087858,6.959284781862776e-06,2.1428041030464656e-05,2.675983069534366e-05,2.966909683543328e-05,1.788295739484289e-05,8.884215331349172e-06,2.940872788566228e-05,3.3176608613333717e-05,2.438318339462974e-05,1.5239163584111917e-05,2.03173540924446e-05,1.2332679763390938e-05,1.1389758197449556e-05,1.0613534903522891e-05,3.867606285343739e-05,3.4309264878808665e-05,8.781505022004902e-06,1.0282541929279585e-05,6.057722201638295e-06,5.998472020074962e-06,2.6333731823670786e-05,1.9129449837711774e-05,2.1919155427956502e-06,9.41605866688632e-07,1.5084264497244736e-06,9.241650758086944e-08,5.215423735729368e-10,3.6625385672954984e-06,2.49199752238046e-07,1.0615760257179803e-08,1.0631029373303975e-06,1.0094581138120418e-08,4.055000633815769e-11,1.4131703442872234e-06
3.947808727728181e-08,33.50775472333996,0.98,0.0,0.0,0.0,0.018557679726983987,6.0148807995388384e-06,4.013359039193268e-06,5.264909608253871e-05,7.5902337620096825e-06,9.374624761058133e-06,1.208653533935532e-05,9.783999479032049e-06,7.019574710667194e-06,1.8002937509407025e-05,0.001547046690567629,0.004795277728291136,0.0012058746389039142,8.570880522824918e-06,0.0008328961644769346,6.947201844308523e-06,2.179314804805491e-05,2.7264212123682665e-05,3.024953607512154e-05,1.825090354135574e-05,9.068415400485125e-06,3.010565004831786e-05,3.397666832742512e-05,2.496757357074521e-05,1.5608149316542055e-05,2.0828928140354955e-05,1.2644903232433918e-05,1.1683322667477645e-05,1.088821726231077e-05,3.962702596864447e-05,3.510742036975771e-05,8.992994985421973e-06,1.0535146578675526e-05,6.212111266265481e-06,6.154584572349143e-06,2.703620589133457e-05,1.964268359463593e-05,2.2467259083882316e-06,9.648403654107884e-07,1.550240196350722e-06,9.498212217502433e-08,5.360211906290119e-10,3.866508906029531e-06,2.6311504721661615e-07,1.1207640241836275e-08,1.0625643300161696e-06,1.0336405640299061e-08,4.281068474410399e-11,1.469164471421695e-06
4.0394640805164357e-08,33.51355936706764,0.98,0.0,0.0,0.0,0.018525459276017002,6.004437566713658e-06,4.006390914134263e-06,5.2561628570788695e-05,7.577055350067438e-06,9.35906916304732e-06,1.2065550301165536e-05,9.76783305389736e-06,7.007387412479196e-06,1.797168065545205e-05,0.0015831126851347246,0.004907651411146912,0.001235041388299866,8.555999479683956e-06,0.0008523224444606721,6.93513988553944e-06,2.2157336740379462e-05,2.77673284230456e-05,3.082852079817411e-05,1.8617928821002995e-05,9.252154538265902e-06,3.080083362844132e-05,3.477473291368813e-05,2.5550506243912873e-05,1.5976214957606495e-05,2.133922764647035e-05,1.2956348910675902e-05,1.1976156109266615e-05,1.116221566591983e-05,4.057561847203937e-05,3.590358379078126e-05,9.203957502385965e-06,1.0787121514868985e-05,6.366115773900242e-06,6.3103084509532554e-06,2.7736931969284552e-05,2.0154640409342066e-05,2.301399701140904e-06,9.880169479287158e-07,1.5919685962678953e-06,9.754250890574705e-08,5.504705006568269e-10,4.076050270789584e-06,2.7741149797793344e-07,1.1815705976020744e-08,1.062026874492307e-06,1.0577853849079728e-08,4.5133179450626145e-11,1.5261179045454757e-06
4.1311194333046904e-08,33.519354665490546,0.98,0.0,0.0,0.0,0.01849329476725136,5.994012465769514e-06,3.99943488736047e-06,5.247433927227626e-05,7.563899818913817e-06,9.343540171195398e-06,1.2044601697881805e-05,9.751694117110574e-06,6.995221280168134e-06,1.7940478079032187e-05,0.0016191188325222776,0.0050198347348353834,0.0012641684313247623,8.541144273494334e-06,0.000871718498774873,6.923098869134809e-06,2.252060894063326e-05,2.8269182113317953e-05,3.140605389976613e-05,1.8984035057170837e-05,9.435433661361289e-06,3.1494282024224836e-05,3.5570806262418266e-05,2.613198425956341e-05,1.6343362306901957e-05,2.1848255071197072e-05,1.3267018298411899e-05,1.226825992458389e-05,1.1435531425926624e-05,4.1521845016091684e-05,3.669775908705219e-05,9.41439361164909e-06,1.1038467972457804e-05,6.519736467121599e-06,6.465644400278392e-06,2.8435913359587447e-05,2.066532268830153e-05,2.3559371844388867e-06,1.0111357279380698e-06,1.6336095148002008e-06,1.0009753582204899e-07,5.648895711448489e-10,4.2911510723054435e-06,2.9208831371143577e-07,1.2439923826582589e-08,1.0614905658563366e-06,1.0818926382630556e-08,4.751736199849382e-11,1.5840282533670235e-06
